id,customer_id,calculation_type,origin,destination,weight_in_tonnes,specific_method,created_at,updated_at,co2_in_g,file_name
992,CVO-30729,air_freight,"Paris, France","Hong Kong, Hong Kong",0.022,freighter,2021-09-07 16:19:10 UTC,2021-09-07 16:19:10 UTC,101446,Convelio202109071809220200
993,CVO-24959,air_freight,"Paris, France","New York, United States",0.022,freighter,2021-09-07 16:19:11 UTC,2021-09-07 16:19:11 UTC,60797,Convelio202109071809220200
994,CVO-21608,air_freight,"Paris, France","North Attleborough, United States",0.022,freighter,2021-09-07 16:19:12 UTC,2021-09-07 16:19:12 UTC,58180,Convelio202109071809220200
995,CVO-29209,air_freight,"Paris, France","Mission Viejo, United States",0.023,freighter,2021-09-07 16:19:14 UTC,2021-09-07 16:19:14 UTC,100287,Convelio202109071809220200
996,CVO-29634,truck,"Gennevilliers, France","Haddington, United Kingdom",0.023,"",2021-09-07 16:19:15 UTC,2021-09-07 16:19:15 UTC,1547,Convelio202109071809220200
997,CVO-20471,air_freight,"Gennevilliers, France","West Plains, New Zealand",0.023,freighter,2021-09-07 16:19:16 UTC,2021-09-07 16:19:16 UTC,207267,Convelio202109071809220200
998,CVO-20206,truck,"Paris, France","Berlin, Germany",0.023,"",2021-09-07 16:19:17 UTC,2021-09-07 16:19:17 UTC,1590,Convelio202109071809220200
999,CVO-28490,air_freight,"Gennevilliers, France","Los Angeles, United States",0.023,freighter,2021-09-07 16:19:18 UTC,2021-09-07 16:19:18 UTC,100080,Convelio202109071809220200
1000,CVO-17455,truck,"Gennevilliers, France","Ostseebad Boltenhagen, Germany",0.023,"",2021-09-07 16:19:19 UTC,2021-09-07 16:19:19 UTC,1512,Convelio202109071809220200
1001,CVO-21067,truck,"Gennevilliers, France","42.169482/14.695496, Italy",0.023,"",2021-09-07 16:19:20 UTC,2021-09-07 16:19:20 UTC,9870,Convelio202109071809220200
1002,CVO-37411,truck,"Gennevilliers, France","Obrnice, Czechia",0.023,"",2021-09-07 16:19:21 UTC,2021-09-07 16:19:21 UTC,1518,Convelio202109071809220200
1003,CVO-26766,air_freight,"Gennevilliers, France","Miami Beach, United States",0.024,freighter,2021-09-07 16:19:22 UTC,2021-09-07 16:19:22 UTC,84326,Convelio202109071809220200
1004,CVO-29296,air_freight,"Paris, France","Sag Harbor, United States",0.024,freighter,2021-09-07 16:19:24 UTC,2021-09-07 16:19:24 UTC,64843,Convelio202109071809220200
1005,CVO-29832,air_freight,"Gennevilliers, France","Seoul, South Korea",0.024,freighter,2021-09-07 16:19:24 UTC,2021-09-07 16:19:24 UTC,103139,Convelio202109071809220200
1006,CVO-31378,air_freight,"Gennevilliers, France","Palm Beach, United States",0.024,freighter,2021-09-07 16:19:25 UTC,2021-09-07 16:19:25 UTC,83380,Convelio202109071809220200
1007,CVO-16798,air_freight,"Gennevilliers, France","Monthey, Switzerland",0.025,freighter,2021-09-07 16:19:27 UTC,2021-09-07 16:19:27 UTC,7615,Convelio202109071809220200
1008,CVO-25950,air_freight,"Paris, France","Coppell, United States",0.025,freighter,2021-09-07 16:19:28 UTC,2021-09-07 16:19:28 UTC,95271,Convelio202109071809220200
1009,CVO-21157,air_freight,"Paris, France","Hong Kong, Hong Kong",0.025,freighter,2021-09-07 16:19:29 UTC,2021-09-07 16:19:29 UTC,115279,Convelio202109071809220200
1010,CVO-18198,air_freight,"Gennevilliers, France","Hong Kong, Hong Kong",0.026,freighter,2021-09-07 16:19:29 UTC,2021-09-07 16:19:29 UTC,119890,Convelio202109071809220200
1011,CVO-14965,air_freight,"Paris, France","Marathon, United States",0.026,freighter,2021-09-07 16:19:31 UTC,2021-09-07 16:19:31 UTC,93379,Convelio202109071809220200
1012,CVO-34943,air_freight,"Paris, France","Kings Point, United States",0.026,freighter,2021-09-07 16:19:33 UTC,2021-09-07 16:19:33 UTC,71568,Convelio202109071809220200
1013,CVO-17366,air_freight,"Gennevilliers, France","Putot-en-Auge, France",0.026,freighter,2021-09-07 16:19:34 UTC,2021-09-07 16:19:34 UTC,3501,Convelio202109071809220200
1014,CVO-22497,air_freight,"Gennevilliers, France","Hong Kong, Hong Kong",0.026,freighter,2021-09-07 16:19:35 UTC,2021-09-07 16:19:35 UTC,119890,Convelio202109071809220200
1015,CVO-19584,air_freight,"Gennevilliers, France","Jersey City, United States",0.026,freighter,2021-09-07 16:19:36 UTC,2021-09-07 16:19:36 UTC,71793,Convelio202109071809220200
1016,CVO-24659,truck,"Paris, France","Brecht, Belgium",0.026,"",2021-09-07 16:19:37 UTC,2021-09-07 16:19:37 UTC,659,Convelio202109071809220200
1017,CVO-29650,truck,"Gennevilliers, France","London, United Kingdom",0.026,"",2021-09-07 16:19:38 UTC,2021-09-07 16:19:38 UTC,686,Convelio202109071809220200
1018,CVO-13221,air_freight,"Gennevilliers, France","Gardena, United States",0.026,freighter,2021-09-07 16:19:39 UTC,2021-09-07 16:19:39 UTC,113367,Convelio202109071809220200
1019,CVO-20044,air_freight,"Gennevilliers, France","Aventura, United States",0.026,freighter,2021-09-07 16:19:40 UTC,2021-09-07 16:19:40 UTC,91182,Convelio202109071809220200
1020,CVO-20071,truck,"Paris, France","Milano, Italy",0.027,"",2021-09-07 16:19:41 UTC,2021-09-07 16:19:41 UTC,1361,Convelio202109071809220200
1021,CVO-24926,truck,"Gennevilliers, France","Overijse, Belgium",0.027,"",2021-09-07 16:19:42 UTC,2021-09-07 16:19:42 UTC,555,Convelio202109071809220200
1022,CVO-30692,truck,"Gennevilliers, France","Hägersten, Sweden",0.027,"",2021-09-07 16:19:43 UTC,2021-09-07 16:19:43 UTC,3268,Convelio202109071809220200
1023,CVO-18640,air_freight,"Paris, France","New York, United States",0.027,freighter,2021-09-07 16:19:44 UTC,2021-09-07 16:19:44 UTC,74615,Convelio202109071809220200
1024,CVO-17601,truck,"Paris, France","Is-Swieqi, Malta",0.027,"",2021-09-07 16:19:45 UTC,2021-09-07 16:19:45 UTC,3712,Convelio202109071809220200
1025,CVO-10648,air_freight,"Paris, France","Stockholm, Sweden",0.027,freighter,2021-09-07 16:19:46 UTC,2021-09-07 16:19:46 UTC,26174,Convelio202109071809220200
1026,CVO-24839,air_freight,"Paris, France","Chicago, United States",0.028,freighter,2021-09-07 16:19:47 UTC,2021-09-07 16:19:47 UTC,88625,Convelio202109071809220200
1027,CVO-25494,air_freight,"Gennevilliers, France","Cincinnati, United States",0.028,freighter,2021-09-07 16:19:48 UTC,2021-09-07 16:19:48 UTC,88513,Convelio202109071809220200
1028,CVO-18518,air_freight,"Gennevilliers, France","New York, United States",0.029,freighter,2021-09-07 16:19:49 UTC,2021-09-07 16:19:49 UTC,80050,Convelio202109071809220200
1029,CVO-20275,air_freight,"Gennevilliers, France","Sterling, United States",0.029,freighter,2021-09-07 16:19:50 UTC,2021-09-07 16:19:50 UTC,84965,Convelio202109071809220200
1030,CVO-20271,air_freight,"Gennevilliers, France","Houston, United States",0.029,freighter,2021-09-07 16:19:51 UTC,2021-09-07 16:19:51 UTC,112501,Convelio202109071809220200
1031,CVO-27103,air_freight,"Gennevilliers, France","New York, United States",0.029,freighter,2021-09-07 16:19:52 UTC,2021-09-07 16:19:52 UTC,80050,Convelio202109071809220200
1032,CVO-22432,truck,"Paris, France","New Malden, United Kingdom",0.029,"",2021-09-07 16:19:53 UTC,2021-09-07 16:19:53 UTC,774,Convelio202109071809220200
1033,CVO-34365,air_freight,"Paris, France","Kowloon, Hong Kong",0.029,freighter,2021-09-07 16:19:54 UTC,2021-09-07 16:19:54 UTC,133737,Convelio202109071809220200
1034,CVO-10949,air_freight,"Gennevilliers, France","Los Angeles, United States",0.03,freighter,2021-09-07 16:19:55 UTC,2021-09-07 16:19:55 UTC,130539,Convelio202109071809220200
1035,CVO-27206,air_freight,"Gennevilliers, France","New York, United States",0.03,freighter,2021-09-07 16:19:56 UTC,2021-09-07 16:19:56 UTC,82810,Convelio202109071809220200
1036,CVO-17869,air_freight,"Paris, France","Sitka, United States",0.03,freighter,2021-09-07 16:19:57 UTC,2021-09-07 16:19:57 UTC,109465,Convelio202109071809220200
1037,CVO-29143,air_freight,"Paris, France","Kowloon, Hong Kong",0.03,freighter,2021-09-07 16:19:58 UTC,2021-09-07 16:19:58 UTC,138349,Convelio202109071809220200
1038,CVO-10410,air_freight,"Paris, France","København, Denmark",0.031,freighter,2021-09-07 16:19:59 UTC,2021-09-07 16:19:59 UTC,20926,Convelio202109071809220200
1039,CVO-17705,truck,"Paris, France","Estoril, Portugal",0.031,"",2021-09-07 16:20:00 UTC,2021-09-07 16:20:00 UTC,3583,Convelio202109071809220200
1040,CVO-24782,air_freight,"Paris, France","Hong Kong, Hong Kong",0.032,freighter,2021-09-07 16:20:01 UTC,2021-09-07 16:20:01 UTC,147557,Convelio202109071809220200
1041,CVO-9936,air_freight,"Paris, France","Hong Kong, Hong Kong",0.032,freighter,2021-09-07 16:20:02 UTC,2021-09-07 16:20:02 UTC,147557,Convelio202109071809220200
1042,CVO-10631,air_freight,"Paris, France","Ringsted, Denmark",0.032,freighter,2021-09-07 16:20:03 UTC,2021-09-07 16:20:03 UTC,20567,Convelio202109071809220200
1043,CVO-19542,air_freight,"Gennevilliers, France","Bellevue, United States",0.032,freighter,2021-09-07 16:20:04 UTC,2021-09-07 16:20:04 UTC,123352,Convelio202109071809220200
1044,CVO-28489,air_freight,"Gennevilliers, France","Singapore, Singapore",0.032,freighter,2021-09-07 16:20:05 UTC,2021-09-07 16:20:05 UTC,164293,Convelio202109071809220200
1045,CVO-19301,truck,"Paris, France","Strasbourg, France",0.032,"",2021-09-07 16:20:06 UTC,2021-09-07 16:20:06 UTC,1003,Convelio202109071809220200
1046,CVO-20966,air_freight,"Paris, France","Singapore, Singapore",0.032,freighter,2021-09-07 16:20:07 UTC,2021-09-07 16:20:07 UTC,164248,Convelio202109071809220200
1047,CVO-19018,truck,"Gennevilliers, France","Milano, Italy",0.032,"",2021-09-07 16:20:08 UTC,2021-09-07 16:20:08 UTC,1633,Convelio202109071809220200
1048,CVO-18972,air_freight,"Paris, France","New York, United States",0.033,freighter,2021-09-07 16:20:09 UTC,2021-09-07 16:20:09 UTC,91196,Convelio202109071809220200
1049,CVO-21734,air_freight,"Gennevilliers, France","New York, United States",0.033,freighter,2021-09-07 16:20:09 UTC,2021-09-07 16:20:09 UTC,91091,Convelio202109071809220200
1050,CVO-36427,air_freight,"Gennevilliers, France","Dubai, United Arab Emirates (‫الإمارات العربية المتحدة‬‎)",0.033,freighter,2021-09-07 16:20:11 UTC,2021-09-07 16:20:11 UTC,82030,Convelio202109071809220200
1051,CVO-32836,truck,"Gennevilliers, France","London, United Kingdom",0.034,"",2021-09-07 16:20:12 UTC,2021-09-07 16:20:12 UTC,897,Convelio202109071809220200
1052,CVO-21063,air_freight,"Paris, France","Hong Kong, Hong Kong",0.034,freighter,2021-09-07 16:20:12 UTC,2021-09-07 16:20:12 UTC,156779,Convelio202109071809220200
1053,CVO-22709,truck,"Gennevilliers, France","Madrid, Spain",0.034,"",2021-09-07 16:20:13 UTC,2021-09-07 16:20:13 UTC,2832,Convelio202109071809220200
1054,CVO-15491,truck,"Paris, France","Mitcham, United Kingdom",0.034,"",2021-09-07 16:20:14 UTC,2021-09-07 16:20:14 UTC,900,Convelio202109071809220200
1055,CVO-31161,air_freight,"Gennevilliers, France","Evergreen, United States",0.034,freighter,2021-09-07 16:20:15 UTC,2021-09-07 16:20:15 UTC,128701,Convelio202109071809220200
1056,CVO-10612,air_freight,"Paris, France","Port Louis, Mauritius",0.034,freighter,2021-09-07 16:20:17 UTC,2021-09-07 16:20:17 UTC,153326,Convelio202109071809220200
1057,CVO-18581,truck,"Washington, United States","Dallas, United States",0.034545455,"",2021-09-07 16:20:17 UTC,2021-09-07 16:20:17 UTC,7099,Convelio202109071809220200
1058,CVO-32239,air_freight,"Paris, France","Dubai, United Arab Emirates",0.035,freighter,2021-09-07 16:20:18 UTC,2021-09-07 16:20:18 UTC,86905,Convelio202109071809220200
1059,CVO-10742,air_freight,"Paris, France","Singapore, Singapore",0.035,freighter,2021-09-07 16:20:19 UTC,2021-09-07 16:20:19 UTC,179646,Convelio202109071809220200
1060,CVO-25831,air_freight,"Gennevilliers, France","Hsinchu, Taiwan",0.035,freighter,2021-09-07 16:20:20 UTC,2021-09-07 16:20:20 UTC,164516,Convelio202109071809220200
1061,CVO-9293,air_freight,"Paris, France","Chuo, Japan",0.036,freighter,2021-09-07 16:20:21 UTC,2021-09-07 16:20:21 UTC,167550,Convelio202109071809220200
1062,CVO-24420,air_freight,"Paris, France","Denver, United States",0.036,freighter,2021-09-07 16:20:22 UTC,2021-09-07 16:20:22 UTC,135938,Convelio202109071809220200
1063,CVO-36063,air_freight,"Paris, France","Chicago, United States",0.036,freighter,2021-09-07 16:20:23 UTC,2021-09-07 16:20:23 UTC,113946,Convelio202109071809220200
1064,CVO-19194,air_freight,"Gennevilliers, France","Newport Beach, United States",0.037,freighter,2021-09-07 16:20:24 UTC,2021-09-07 16:20:24 UTC,161401,Convelio202109071809220200
1065,CVO-13704,air_freight,"Gennevilliers, France","Prague, Czechia",0.037,freighter,2021-09-07 16:20:25 UTC,2021-09-07 16:20:25 UTC,21832,Convelio202109071809220200
1066,CVO-16226,truck,"Paris, France","Corazzano, Italy",0.037,"",2021-09-07 16:20:26 UTC,2021-09-07 16:20:26 UTC,2552,Convelio202109071809220200
1067,CVO-29056,air_freight,"Gennevilliers, France","Memphis, United States",0.037,freighter,2021-09-07 16:20:27 UTC,2021-09-07 16:20:27 UTC,129198,Convelio202109071809220200
1068,CVO-16666,air_freight,"Gennevilliers, France","Cleveland, United States",0.037,freighter,2021-09-07 16:20:28 UTC,2021-09-07 16:20:28 UTC,110454,Convelio202109071809220200
1069,CVO-29047,truck,"Newark, United States","Morton Grove, United States",0.037727273,"",2021-09-07 16:20:29 UTC,2021-09-07 16:20:29 UTC,3398,Convelio202109071809220200
1070,CVO-10938,air_freight,"Gennevilliers, France","Milano, Italy",0.038,freighter,2021-09-07 16:20:30 UTC,2021-09-07 16:20:30 UTC,17010,Convelio202109071809220200
1071,CVO-28253,truck,"Gennevilliers, France","Köln, Germany",0.038,"",2021-09-07 16:20:31 UTC,2021-09-07 16:20:31 UTC,1203,Convelio202109071809220200
1072,CVO-16623,truck,"Gennevilliers, France","49.541111/ 18.281111, Czechia",0.039,"",2021-09-07 16:20:33 UTC,2021-09-07 16:20:33 UTC,16736,Convelio202109071809220200
1073,CVO-20478,truck,"Paris, France","Hamburg, Germany",0.041,"",2021-09-07 16:20:34 UTC,2021-09-07 16:20:34 UTC,2405,Convelio202109071809220200
1074,CVO-16780,air_freight,"Gennevilliers, France","Litchfield, United States",0.041,freighter,2021-09-07 16:20:36 UTC,2021-09-07 16:20:36 UTC,110885,Convelio202109071809220200
1075,CVO-27862,air_freight,"New York, United States","Oberbüren, Switzerland (Schweiz)",0.041363636,freighter,2021-09-07 16:20:37 UTC,2021-09-07 16:20:37 UTC,124977,Convelio202109071809220200
1076,CVO-29036,truck,"40.8451/-73.8661, United States","Gig Harbor, United States",0.041818182,"",2021-09-07 16:20:39 UTC,2021-09-07 16:20:39 UTC,40827,Convelio202109071809220200
1077,CVO-17638,truck,"Gennevilliers, France","Lupcourt, France",0.042,"",2021-09-07 16:20:40 UTC,2021-09-07 16:20:40 UTC,962,Convelio202109071809220200
1078,CVO-27346,truck,"Gennevilliers, France","Alcobendas, Spain",0.042,"",2021-09-07 16:20:41 UTC,2021-09-07 16:20:41 UTC,3453,Convelio202109071809220200
1079,CVO-17805,truck,"Gennevilliers, France","Heidelberg, Germany",0.042,"",2021-09-07 16:20:42 UTC,2021-09-07 16:20:42 UTC,1544,Convelio202109071809220200
1080,CVO-34817,air_freight,"Gennevilliers, France","Hong Kong, Hong Kong",0.042,freighter,2021-09-07 16:20:43 UTC,2021-09-07 16:20:43 UTC,193669,Convelio202109071809220200
1081,CVO-33160,truck,"New York, United States","Sarasota, United States",0.043636364,"",2021-09-07 16:20:43 UTC,2021-09-07 16:20:43 UTC,5779,Convelio202109071809220200
1082,CVO-33696,truck,"Paris, France","Nadur, Malta",0.044,"",2021-09-07 16:20:44 UTC,2021-09-07 16:20:44 UTC,5980,Convelio202109071809220200
1083,CVO-14396,truck,"Thomasville, United States","New Braunfels, United States",0.044545455,"",2021-09-07 16:20:46 UTC,2021-09-07 16:20:46 UTC,4788,Convelio202109071809220200
1084,CVO-13549,air_freight,"Gennevilliers, France","Seattle, United States",0.045,freighter,2021-09-07 16:20:47 UTC,2021-09-07 16:20:47 UTC,173592,Convelio202109071809220200
1085,CVO-7464,air_freight,"Paris, France","Kowloon, Hong Kong",0.045,freighter,2021-09-07 16:20:48 UTC,2021-09-07 16:20:48 UTC,207523,Convelio202109071809220200
1086,CVO-21770,truck,"Gennevilliers, France","Athen, Greece",0.046,"",2021-09-07 16:20:49 UTC,2021-09-07 16:20:49 UTC,7624,Convelio202109071809220200
1087,CVO-26692,air_freight,"Paris, France","Hong Kong, Hong Kong",0.046,freighter,2021-09-07 16:20:50 UTC,2021-09-07 16:20:50 UTC,212113,Convelio202109071809220200
1088,CVO-8604,air_freight,"Gennevilliers, France","Singapore, Singapore",0.047,freighter,2021-09-07 16:20:51 UTC,2021-09-07 16:20:51 UTC,241306,Convelio202109071809220200
1089,CVO-20802,air_freight,"Paris, France","New York, United States",0.047,freighter,2021-09-07 16:20:52 UTC,2021-09-07 16:20:52 UTC,129885,Convelio202109071809220200
1090,CVO-26800,air_freight,"Roissy-en-France, Île-de-France France","Miami Beach, United States",0.048,freighter,2021-09-07 16:20:53 UTC,2021-09-07 16:20:53 UTC,168991,Convelio202109071809220200
1091,CVO-18430,truck,"Paris, France","Roma, Italy",0.049,"",2021-09-07 16:20:54 UTC,2021-09-07 16:20:54 UTC,4267,Convelio202109071809220200
1092,CVO-19531,air_freight,"Gennevilliers, France","Hong Kong, Hong Kong",0.049,freighter,2021-09-07 16:20:55 UTC,2021-09-07 16:20:55 UTC,225947,Convelio202109071809220200
1093,CVO-10649,air_freight,"Paris, France","Montréal, Canada",0.05,freighter,2021-09-07 16:20:56 UTC,2021-09-07 16:20:56 UTC,130614,Convelio202109071809220200
1094,CVO-20018,air_freight,"Paris, France","Taipei City, Taiwan",0.05,freighter,2021-09-07 16:20:57 UTC,2021-09-07 16:20:57 UTC,235401,Convelio202109071809220200
1095,CVO-19396,truck,"Paris, France","Roma, Italy",0.051,"",2021-09-07 16:20:58 UTC,2021-09-07 16:20:58 UTC,4441,Convelio202109071809220200
1096,CVO-11940,air_freight,"Gennevilliers, France","Hong Kong, Hong Kong",0.054,freighter,2021-09-07 16:20:59 UTC,2021-09-07 16:20:59 UTC,249003,Convelio202109071809220200
1097,CVO-34353,air_freight,"Paris, France","Osaka, Japan",0.054,freighter,2021-09-07 16:21:00 UTC,2021-09-07 16:21:00 UTC,249181,Convelio202109071809220200
1098,CVO-34891,air_freight,"Golden Beach, United States","Anières, Switzerland",0.054545455,freighter,2021-09-07 16:21:01 UTC,2021-09-07 16:21:01 UTC,201161,Convelio202109071809220200
1099,CVO-17140,air_freight,"Paris, France","Golden Beach, United States",0.055,freighter,2021-09-07 16:21:02 UTC,2021-09-07 16:21:02 UTC,192996,Convelio202109071809220200
1100,CVO-29206,truck,"Gennevilliers, France","Milano, Italy",0.055,"",2021-09-07 16:21:03 UTC,2021-09-07 16:21:03 UTC,2806,Convelio202109071809220200
1101,CVO-29050,truck,"Conover, United States","New York, United States",0.055909091,"",2021-09-07 16:21:04 UTC,2021-09-07 16:21:04 UTC,3702,Convelio202109071809220200
1102,CVO-10104,air_freight,"Paris, France","Los Angeles, United States",0.056,freighter,2021-09-07 16:21:05 UTC,2021-09-07 16:21:05 UTC,243912,Convelio202109071809220200
1103,CVO-23336,air_freight,"Paris, France","Laredo, United States",0.056,freighter,2021-09-07 16:21:06 UTC,2021-09-07 16:21:06 UTC,229545,Convelio202109071809220200
1104,CVO-9548,air_freight,"Gennevilliers, France","Filothei, Greece",0.058,freighter,2021-09-07 16:21:07 UTC,2021-09-07 16:21:07 UTC,71516,Convelio202109071809220200
1105,CVO-10956,air_freight,"Gennevilliers, France","Kaohsiung, Taiwan",0.058,freighter,2021-09-07 16:21:09 UTC,2021-09-07 16:21:09 UTC,276983,Convelio202109071809220200
1106,CVO-24723,air_freight,"Paris, France","New York, United States",0.059,freighter,2021-09-07 16:21:09 UTC,2021-09-07 16:21:09 UTC,163048,Convelio202109071809220200
1107,CVO-22739,air_freight,"Gennevilliers, France","New York, United States",0.059,freighter,2021-09-07 16:21:10 UTC,2021-09-07 16:21:10 UTC,162860,Convelio202109071809220200
1108,CVO-10242,air_freight,"Gennevilliers, France","Mascot, Australia",0.06,freighter,2021-09-07 16:21:12 UTC,2021-09-07 16:21:12 UTC,484881,Convelio202109071809220200
1109,CVO-19186,air_freight,"Gennevilliers, France","Inverness, United States",0.061,freighter,2021-09-07 16:21:13 UTC,2021-09-07 16:21:13 UTC,261338,Convelio202109071809220200
1110,CVO-20232,truck,"Gennevilliers, France","Ouderkerk aan de Amstel, Netherlands",0.061,"",2021-09-07 16:21:15 UTC,2021-09-07 16:21:15 UTC,2008,Convelio202109071809220200
1111,CVO-20134,air_freight,"Paris, France","Dallas, United States",0.062,freighter,2021-09-07 16:21:16 UTC,2021-09-07 16:21:16 UTC,236271,Convelio202109071809220200
1112,CVO-34742,air_freight,"Gennevilliers, France","Singapore, Singapore",0.062,freighter,2021-09-07 16:21:17 UTC,2021-09-07 16:21:17 UTC,318318,Convelio202109071809220200
1113,CVO-14922,truck,"Philadelphia, United States","North Kansas City, United States",0.062272727,"",2021-09-07 16:21:18 UTC,2021-09-07 16:21:18 UTC,8164,Convelio202109071809220200
1114,CVO-14808,truck,"Conover, United States","Michigan, United States",0.062727273,"",2021-09-07 16:21:19 UTC,2021-09-07 16:21:19 UTC,5077,Convelio202109071809220200
1115,CVO-2273,air_freight,"New York, United States","Moskva, Russia",0.063,freighter,2021-09-07 16:21:20 UTC,2021-09-07 16:21:20 UTC,226647,Convelio202109071809220200
1116,CVO-24882,truck,"Gennevilliers, France","Hampton, United Kingdom",0.063,"",2021-09-07 16:21:21 UTC,2021-09-07 16:21:21 UTC,1667,Convelio202109071809220200
1117,CVO-14810,truck,"Conover, United States","Naples, United States",0.063636364,"",2021-09-07 16:21:23 UTC,2021-09-07 16:21:23 UTC,5341,Convelio202109071809220200
1118,CVO-20978,air_freight,"Gennevilliers, France","Palm Beach, United States",0.064,freighter,2021-09-07 16:21:24 UTC,2021-09-07 16:21:24 UTC,222348,Convelio202109071809220200
1119,CVO-32014,air_freight,"Gennevilliers, France","Kowloon, Hong Kong",0.065,freighter,2021-09-07 16:21:25 UTC,2021-09-07 16:21:25 UTC,299756,Convelio202109071809220200
1120,CVO-29681,air_freight,"Gennevilliers, France","Mallorca, Spain",0.066,freighter,2021-09-07 16:21:26 UTC,2021-09-07 16:21:26 UTC,44592,Convelio202109071809220200
1121,CVO-19304,air_freight,"Gennevilliers, France","New Territories, Hong Kong",0.068,freighter,2021-09-07 16:21:26 UTC,2021-09-07 16:21:26 UTC,313334,Convelio202109071809220200
1122,CVO-14924,truck,"San Antonio, United States","New York, United States",0.069090909,"",2021-09-07 16:21:27 UTC,2021-09-07 16:21:27 UTC,13856,Convelio202109071809220200
1123,CVO-10068,air_freight,"Gennevilliers, France","Fairfield, United States",0.07,freighter,2021-09-07 16:21:28 UTC,2021-09-07 16:21:28 UTC,190715,Convelio202109071809220200
1124,CVO-29189,truck,"Gennevilliers, France","London, United Kingdom",0.07,"",2021-09-07 16:21:29 UTC,2021-09-07 16:21:29 UTC,1846,Convelio202109071809220200
1125,CVO-9285,air_freight,"Paris, France","Miami, United States",0.07,freighter,2021-09-07 16:21:29 UTC,2021-09-07 16:21:29 UTC,246374,Convelio202109071809220200
1126,CVO-31166,air_freight,"Gennevilliers, France","Houston, United States",0.071,freighter,2021-09-07 16:21:30 UTC,2021-09-07 16:21:30 UTC,275432,Convelio202109071809220200
1127,CVO-20350,air_freight,"Gennevilliers, France","Meggen, Switzerland",0.072,freighter,2021-09-07 16:21:31 UTC,2021-09-07 16:21:31 UTC,23655,Convelio202109071809220200
1128,CVO-16229,air_freight,"GENNEVILLIERS, France","Vignale Monferrato, Italy",0.072,freighter,2021-09-07 16:21:33 UTC,2021-09-07 16:21:33 UTC,31713,Convelio202109071809220200
1129,CVO-9996,air_freight,"Paris, France","Houston, United States",0.073,freighter,2021-09-07 16:21:34 UTC,2021-09-07 16:21:34 UTC,283432,Convelio202109071809220200
1130,CVO-10245,air_freight,"Gennevilliers, France","San Francisco, United States",0.074,freighter,2021-09-07 16:21:34 UTC,2021-09-07 16:21:34 UTC,317382,Convelio202109071809220200
1131,CVO-17640,truck,"Gennevilliers, France","Regensburg, Germany",0.078,"",2021-09-07 16:21:35 UTC,2021-09-07 16:21:35 UTC,4397,Convelio202109071809220200
1132,CVO-17811,air_freight,"Gennevilliers, France","LIMASSOL, Cyprus",0.079,freighter,2021-09-07 16:21:36 UTC,2021-09-07 16:21:36 UTC,130358,Convelio202109071809220200
1133,CVO-28471,air_freight,"Paris, France","New York, United States",0.08,freighter,2021-09-07 16:21:37 UTC,2021-09-07 16:21:37 UTC,221082,Convelio202109071809220200
1134,CVO-19537,air_freight,"Paris, France","New York, United States",0.082,freighter,2021-09-07 16:21:38 UTC,2021-09-07 16:21:38 UTC,226609,Convelio202109071809220200
1135,CVO-16529,air_freight,"Gennevilliers, France","Palm Beach, United States",0.083,freighter,2021-09-07 16:21:39 UTC,2021-09-07 16:21:39 UTC,288357,Convelio202109071809220200
1136,CVO-28491,air_freight,"Gennevilliers, France","Woburn, United States",0.087,freighter,2021-09-07 16:21:40 UTC,2021-09-07 16:21:40 UTC,227980,Convelio202109071809220200
1137,CVO-26987,truck,"Paris, France","Dudenhofen, Germany",0.088,"",2021-09-07 16:21:42 UTC,2021-09-07 16:21:42 UTC,3070,Convelio202109071809220200
1138,CVO-14046,truck,"Atlanta, United States","San Ramon, United States",0.09,"",2021-09-07 16:21:43 UTC,2021-09-07 16:21:43 UTC,24087,Convelio202109071809220200
1139,CVO-8621,air_freight,"Gennevilliers, France","Bingham Farms, United States",0.09,freighter,2021-09-07 16:21:44 UTC,2021-09-07 16:21:44 UTC,270098,Convelio202109071809220200
1140,CVO-14663,truck,"Dallas, United States","Osterville, United States",0.090909091,"",2021-09-07 16:21:45 UTC,2021-09-07 16:21:45 UTC,18089,Convelio202109071809220200
1141,CVO-11532,air_freight,"Gennevilliers, France","Bellaire, United States",0.094,freighter,2021-09-07 16:21:47 UTC,2021-09-07 16:21:47 UTC,365101,Convelio202109071809220200
1142,CVO-19525,air_freight,"Paris, France","Kowloon, Hong Kong",0.094,freighter,2021-09-07 16:21:48 UTC,2021-09-07 16:21:48 UTC,433494,Convelio202109071809220200
1143,CVO-30484,air_freight,"Paris, France","Los Angeles, United States",0.097,freighter,2021-09-07 16:21:49 UTC,2021-09-07 16:21:49 UTC,422490,Convelio202109071809220200
1144,CVO-31836,air_freight,"Paris, France","Spring, United States",0.097,freighter,2021-09-07 16:21:50 UTC,2021-09-07 16:21:50 UTC,337681,Convelio202109071809220200
1145,CVO-28044,truck,"Redondo Beach, United States","New York, United States",0.1,"",2021-09-07 16:21:52 UTC,2021-09-07 16:21:52 UTC,31189,Convelio202109071809220200
1146,CVO-9511,air_freight,"Gennevilliers, France","Katy, United States",0.1,freighter,2021-09-07 16:21:53 UTC,2021-09-07 16:21:53 UTC,389256,Convelio202109071809220200
1147,CVO-17526,truck,"Gennevilliers, France","Praha, Czechia",0.1,"",2021-09-07 16:21:54 UTC,2021-09-07 16:21:54 UTC,6976,Convelio202109071809220200
